Initials-Bdr,Location,year,mo,day,time,Band Status,Band Number,Tarsus / Condition,Band Size,Species,Sex,Age,Removed band num,GorColor,GorCount (%),Head GCnt (%),Grooves,Buffy,PriWidth / P10 Shape,Wng-TailTrait,TailCent,TailMid,TailOut,TailMeas (#),WingCd,Culmen,Pollen– Color,Fat,CPBreed,Gorget/head molt,Body Molt,Primary Molt,Secondary Molt,Tail Molt,Weight,Feather collected,Photo(s) taken,Sample Collected,Day Recap #,recap time 1,recap time 2,recap time 3,recap time 4,Comment
SMW,HC,2021,3,20,7:59,R,M69039,1,,ANHU,M,1,,R,97,99,,,,,,,,,48,19.3,N,0,,F,F,F,F,L,4.31,,,,,,,,,
SMW,HC,2021,8,8,9:25,R,M69040,1,,BBLH,F,1,,,,,,,,,,,,,50,22.8,N,0,2,1,M,6,L,1,3.34,,,,,,,,,NC
SMW,HC,2021,4,3,7:21,R,M69042,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.3,N,P,,F,F,L,F,F,3.33,,,,1,10:08,,,,
SMW,HC,2021,4,3,7:23,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,49.5,20.5,YH,0,2,L,F,F,F,L,3.14,,,,,,,,,
SMW,HC,2021,4,16,8:24,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,50,20.4,N,0,7,L,F,F,F,L,3.87,,,,1,9:15,,,,NC
SMW,HC,2021,5,1,7:49,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,50,20.8,YU,P,5,L,1,F,F,L,3.3,,,,,,,,,
SMW,HC,2021,5,29,7:15,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,50,20.3,YT,0,5,1,L,M,L,M,3.17,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,7:31,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,49.5,21,N,0,2,2,1,1,L,M,3.02,,,,,,,,,
SMW,HC,2021,6,26,8:35,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,49.5,21.7,N,P,2,1,L,6,F,M,3.4,,,,,,,,,NC
SMW,HC,2021,8,8,10:26,R,M69046,1,,BBLH,F,1,,,,,,,,,,,,,49,20.6,N,T,2,1,1,8,L,M,3.26,,,,,,,,,
SMW,HC,2021,6,12,10:05,R,M69050,1,,BBLH,F,1,,,,,,,,,,,,,52,23.6,YT,P,2,1,1,2,L,L,3.27,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,10,2,11:30,R,M69054,1,,ANHU,F,1,,R,25,,0,N,E,E,,,N,,50,19.4,N,2,2,F,F,F,F,F,4.28,,,,,,,,,
SMW,HC,2021,3,20,9:10,R,M69058,1,,ANHU,F,1,,R,60,,,,E,E,,,N,,50.5,18.4,N,1,2,L,F,F,F,F,4.31,,,,,,,,,
SMW,HC,2021,9,21,9:09,R,M69068,1,,ANHU,F,1,,R,25,,0,N,E,E,,,N,,50,19.5,N,2,2,1,1,F,F,F,4.54,,,,,,,,,
GS,HC,2021,3,20,11:37,R,M69069,1,,ANHU,F,1,,R,50,,,,E,E,,,N,,48,17.6,N,0,2,F,1,L,L,1,2.92,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,10,2,10:57,R,M69069,1,,ANHU,F,1,,R,12,,0,N,E,E,,,N,,49,19.3,N,P,5,1,1,F,F,L,3.82,,,,,,,,,
SMW,HC,2021,6,26,8:05,R,M69071,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,46,21.7,WN,0,2,L,L,F,F,M,3.55,,,,,,,,,NC
GS,HC,2021,7,10,10:31,R,M69076,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,46,19.5,N,0,8,F,1,8,F,L,3.98,,,,,,,,,
GS,HC,2021,7,10,10:45,R,M69081,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,47,20.2,N,1,8,1,1,L,F,M,4.14,,,,,,,,,
SMW,HC,2021,5,29,7:43,R,M69082,1,,ANHU,F,1,,R,20,,,,E,E,,,N,,50.5,19.1,YT,0,2,2,1,5,M,M,3.9,,,,,,,,,
SMW,HC,2021,6,12,8:50,R,M69082,1,,ANHU,F,1,,R,10,,,,E,E,,,N,,49.5,18.7,N,0,2,3,2,7,M,M,3.67,,,,,,,,,
GS,HC,2021,7,10,6:42,R,M69082,1,,ANHU,F,1,,R,10,,,,E,E,,,N,,48,17.6,N,0,2,2,2,9,L,1,3.67,,,,,,,,,
SMW,HC,2021,9,21,9:46,R,M69082,1,,ANHU,F,1,,R,25,,,,E,E,,,N,,50,18.9,N,0,2,1,F,F,F,F,3.95,,,,,,,,,NC
SMW,HC,2021,10,2,11:13,R,M69082,1,,ANHU,F,1,,R,20,,0,N,E,E,,,N,,49,19.3,N,1,2,F,F,F,F,L,3.87,,,,,,,,,NC
SMW,HC,2021,4,16,7:27,R,M69091,1,,BBLH,F,1,,,,,,,,,,,,,50.5,22,PH,,5,F,F,F,F,L,3.59,,,,,,,,,
SMW,HC,2021,6,26,8:42,R,M69091,1,,BBLH,F,1,,,,,,,,,,,,,51,23.5,WN,0,2,1,L,,L,M,3.29,,,,,,,,,SPIDER WEB UNDER BAND
SMW,HC,2021,4,16,7:22,R,M69097,1,,BBLH,F,1,,,,,,,,,,,,,50,22.7,N,0,,F,F,F,F,L,3.43,,,,,,,,,
SMW,HC,2021,3,20,9:07,R,M69104,1,,ANHU,M,1,,R,99,95,,,,,,,,,42,19.7,N,T,,F,F,F,F,F,4.18,,,,,,,,,
GS,HC,2021,3,20,10:49,R,M69105,1,,ANHU,M,1,,R,98,95,,,,,,,,,50,18.1,YUL,1,,F,F,L,F,F,4.7,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,29,9:17,R,M69106,1,,BBLH,F,1,,,,,,,,,,,,,50,21.9,YT,T,5,1,L,2,F,M,3.15,,,,,,,,,
SMW,HC,2021,4,16,7:39,R,M69111,1,,BBLH,M,1,,B,99,,,,,,,,,,,,PH,P,,F,L,F,F,L,3.1,,,,,,,,,
SMW,HC,2021,4,16,7:08,R,M69112,1,,BBLH,F,1,,,,,,,,,,,,,51,22.2,GX,0,5,F,F,F,F,L,3.52,,,,1,8:24,,,,
SMW,HC,2021,4,16,6:55,R,M69114,1,,BBLH,M,1,,B,99,,,,,,,,,,,,GX,0,,F,L,L,,L,3.43,,,,,,,,,
SMW,HC,2021,6,12,8:54,R,M69115,4,,BCHU,F,1,,LS,,,,,U,E,,,P,,44.5,20.9,N,T,8,L,F,F,F,L,3.62,,,,,,,,,
SMW,HC,2021,8,8,9:46,R,M69115,1,,BCHU,F,1,,LS,,,0,N,U,E,,,P,,45,21.1,N,P,2,F,F,L,L,M,3.15,,,,,,,,,NC
SMW,HC,2021,6,12,7:15,R,M69116,1,,BBLH,M,1,,B,98,,,,,,,,,,51,21.3,N,0,,3,3,L,L,M,3.44,,,,1,8:13,,,,NECTAR IN CROP
GS,HC,2021,7,10,9:20,R,M69116,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20,N,0,,L,F,L,F,L,3.12,,,,,,,,,
SMW,HC,2021,5,29,6:19,R,M69117,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,46.5,20.8,YT,0,2,F,F,F,F,L,3.83,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,29,6:48,R,M69120,1,,BBLH,M,1,,B,99,,,,,,,,,,50,22.8,N,0,,1,1,M,L,L,3.52,,,,,,,,,
SMW,HC,2021,4,16,7:58,R,M69122,1,,BBLH,F,1,,,,,,,,,,,,,50,21.3,N,0,7,F,F,F,F,L,3.66,,,,,,,,,
SMW,HC,2021,5,29,7:49,R,M69122,1,,BBLH,F,1,,,,,,,,,,,,,48,21.8,N,P,2,L,L,1,L,M,2.84,,,,,,,,,
GS,HC,2021,7,10,7:25,R,M69122,1,,BBLH,F,1,,,,,,,,,,,,,49,20.5,N,0,9,F,F,4,F,L,3.36,,,,,,,,,
SMW,HC,2021,4,3,9:02,R,M69127,1,,BBLH,F,1,,,,,,,,,,,,,50.5,21.3,N,T,2,L,F,F,F,L,3.21,,,,,,,,,
SMW,HC,2021,6,26,6:59,R,M69128,1,,BBLH,M,1,,B,99,,,,,,,,,,50,21.5,N,0,,1,L,L,L,L,3.23,,,,,,,,,
SMW,HC,2021,4,16,6:09,R,M69131,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.4,N,0,,F,F,F,F,F,3.84,,,,1,9:03,,,,
SMW,HC,2021,8,8,7:23,R,M69131,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.3,N,0,,2,2,7,1,2,3.66,,,,,,,,,
SMW,HC,2021,6,26,7:28,R,M69132,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,22.5,N,P,,L,L,L,L,L,3.01,,,,,,,,,NC
GS,HC,2021,7,10,8:40,R,M69132,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21,N,0,,F,F,F,F,L,3.25,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,8:38,R,M69133,1,,BBLH,F,1,,,,,,,,,,,,,48,21.8,YT,P,2,L,L,3,L,M,3.17,,,,1,9:30,,,,
SMW,HC,2021,6,12,6:12,R,M69137,1,,BBLH,F,1,,,,,,,,,,,,,51,22.7,N,0,2,L,L,1,L,M,3.17,,,,,,,,,2X2 MM INJURY ON UPPER BILL 7 MM FROM BASE
SMW,HC,2021,6,26,9:33,R,M69137,1,,BBLH,F,1,,,,,,,,,,,,,51,22.5,N,0,5,L,L,L,L,M,3.11,,,,,,,,,"BUMP ON BEAK, 5 MM FROM BASE, 2MM ROUND, OLD"
GS,HC,2021,7,10,10:06,R,M69137,1,,BBLH,F,1,,,,,,,,,,,,,49,21.7,N,0,2,L,F,L,F,L,3.28,,,,,,,,,BUMP ON MAXILA
SMW,HC,2021,3,20,9:17,R,M69143,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,22.1,N,0,,F,F,F,F,F,3.38,,,,2,10:43,12:02,,,
SMW,HC,2021,4,16,7:17,R,M69143,1,,BBLH,M,1,,B,99,,,,,,,,,,,,GX,0,,L,L,L,F,F,3.27,,,,1,9:00,,,,
SMW,HC,2021,6,12,6:47,R,M69146,1,,BBLH,F,1,,,,,,,,,,,,,51,22.3,YT,0,2,1,L,4,L,M,3.24,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,8,8,11:08,R,M69146,1,,BBLH,F,1,,,,,,,,,,,,,50.5,22.7,N,T,2,1,L,8,L,M,3.4,,,,,,,,,
SMW,HC,2021,4,16,8:09,R,M69157,1,,BBLH,M,1,,B,99,,,,,,,,,,,,N,0,,F,F,L,F,L,3.22,,,,,,,,,
SMW,HC,2021,6,26,9:47,R,M69157,1,,BBLH,M,1,,B,99,,,,,,,,,,50,21.4,N,0,,1,L,5,L,M,3.14,,,,,,,,,
SMW,SWRS1,2021,4,19,6:33,1,M69162,D,E,BTLH,F,1,,HS,,,,,,R,W,,RRB,5,,20.4,N,P,2,1,F,9,F,F,3.41,,,,,,,,,NO WING CHORD DUE TO MOLTING
SMW,SWRS1,2021,4,19,6:56,1,M69163,D,E,BTLH,F,1,,HS,,,,,,R,B,,BRB,5,49,20,N,P,2,1,1,9,F,F,3.32,,,,,,,,,
ML,SWRS1,2021,5,3,7:54,1,M69164,E,E,BTLH,M,1,,R,50,,,,P,,,,,,,18,YTH,P,,3,1,9,2,F,3.28,,,,,,,,,
SMW,HC,2021,5,29,5:43,1,M69176,E,E,COHU,F,1,,MS,,,,,E,E,,,N,,43,18,YT,0,2,1,M,3,L,M,3.16,,,,2,6:26,9:27,,,
SMW,HC,2021,5,29,6:09,1,M69177,D,E,BBLH,M,1,,B,99,,,,,,,,,,51.5,22.5,N,0,,1,L,L,F,L,3.3,,,,1,8:32,,,,NECTAR IN CROP
SMW,HC,2021,5,29,6:30,1,M69178,E,E,BBLH,M,1,,B,99,,,,,,,,,,51,22.3,N,0,,1,1,2,L,L,3.25,,,,,,,,,
SMW,HC,2021,5,29,6:34,1,M69179,D,E,BBLH,M,1,,B,99,,,,,,,,,,49.5,20.3,N,0,,F,F,F,F,L,2.81,,,,1,8:30,,,,
SMW,HC,2021,5,29,6:50,1,M69180,D,E,BBLH,M,1,,B,99,,,,,,,,,,50.5,22,N,0,,2,1,L,L,L,3.29,,,,,,,,,NECTAR IN CROP
GS,HC,2021,7,10,9:17,R,M69180,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.6,N,0,,1,F,4,L,L,3.12,,,,,,,,,
SMW,HC,2021,5,29,7:24,1,M69181,D,E,BBLH,M,1,,B,99,,,,,,,,,,51,21.3,N,0,,1,L,L,L,L,2.88,,,,,,,,,
SMW,HC,2021,5,29,9:28,1,M69182,D,E,BBLH,M,1,,B,85,,,,,,,,,,51,20.8,N,0,,2,2,2,F,L,3.17,,,,,,,,,"NECTAR IN CROP, OPENING MOUTH LIKE HOT"
GS,HC,2021,7,10,7:04,R,M69182,1,,BBLH,M,1,,B,99,,,,,,,,,,49,19.3,N,0,,L,F,F,F,L,3.26,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,6,12,6:27,1,M69189,E,E,BBLH,M,1,,B,99,,,,,,,,,,52,22.2,N,0,,2,1,L,F,M,2.99,,,,1,8:18,,,,
SMW,HC,2021,6,12,7:19,1,M69190,E,E,BBLH,M,1,,B,99,,,,,,,,,,49.5,20.3,N,0,,1,1,2,L,L,2.94,,,,1,9:46, ,,,
SMW,HC,2021,6,12,9:35,1,M69191,D,E,BBLH,M,1,,B,99,,,,,,,,,,50,21.6,N,0,,1,L,L,F,L,3.16,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,1,6:52,R,M69212,1,,BCHU,M,1,,V,99,,,,,,,,,,42,20,GX,0,,F,,,F,F,2.79,,,,,,,,,
SMW,HC,2021,6,12,7:57,R,M69212,1,,BCHU,M,1,,V,99,,,,,,,,,,42,19.8,WN,0,,F,F,L,F,F,2.88,,,,,,,,,
SMW,HC,2021,5,1,6:27,1,M69242,D,D,BCHU,M,1,,V,99,,,,,,,,,,41.5,20.1,N,,,F,F,F,F,F,2.77,,,,2,7:08,9:08,,,
SMW,HC,2021,5,29,9:36,R,M69242,1,,BCHU,M,1,,V,99,,,,,,,,,,41,20.2,N,0,,F,F,F,F,F,2.8,,,,,,,,,
SMW,HC,2021,5,1,6:32,1,M69243,D,D,BCHU,M,1,,V,99,,,,,,,,,,44,19,N,,,F,F,F,F,F,2.86,,,,1,7:59,,,,
SMW,HC,2021,5,1,6:58,1,M69244,D,D,BCHU,M,1,,V,99,,,,,,,,,,42,20,N,0,,F,F,F,F,F,2.69,,,,1,7:16,,,,
ML,SWRS1,2021,5,3,6:02,1,M69245,D,D,BCHU,M,1,,V,99,,,,,,,,,,,,N,0,,F,F,F,F,F,2.87,,,,,,,,,
ML,SWRS1,2021,5,3,7:00,1,M69246,D,D,BCHU,M,1,,V,99,,,,,,,,,,43,21.5,N,0,,F,F,F,F,F,2.96,,,,,,,,,
ML,SWRS1,2021,5,3,7:26,1,M69247,D,D,BCHU,M,1,,V,99,,,,,,,,,,42,18.9,YN,P,,F,F,F,F,F,2.93,,,,,,,,,
ML,SWRS1,2021,5,3,7:35,1,M69248,D,D,BCHU,M,1,,V,99,,,,,,,,,,42,19.1,"YU,WN",0,,F,F,F,F,F,2.79,,,,,,,,,
ML,SWRS1,2021,5,3,8:39,1,M69249,D,D,CAHU,F,1,,R,6,,,,,SP,NYYYN,4X4,N,,42.5,16.4,YNL,P,5,F,F,F,F,F,2.64,,,,,,,,,
SMW,SWRS1,2021,6,28,7:14,1,M69271,L,O,BTMG,M,2,,B,35,,3,Y,,,,B,8X7,,77.5,24,N,P,,1,1,F,F,F,7.17,,,,,,,,,
SMW,SWRS1,2021,6,28,5:57,R,M69308,1,,BCHU,F,1,,MS,,,,,,U,E,,,P,47.5,21.1,N,P,5,L,F,L,F,L,3.33,,,,,,,,,BUMP ON BEAK 7MM FROM BASE
SMW,HC,2021,5,15,6:07,1,M69314,G,G,BCHU,F,1,,NS,,,,,U,E,,,P,,,21.1,YN,0,2,2,2,9,F,5,3.39,,Y,,,,,,,"R4, R5 IN PIN FEATHERS"
SMW,HC,2021,5,15,6:14,1,M69315,G,G,BCHU,F,1,,LS,,,,,U,E,,,P,,,21.5,N,0,5,3,3,9,F,5,3.45,,Y,,,,,,,"R3, 4, 5 IN PIN FEATHERS"
SMW,HC,2021,5,15,7:29,1,M69316,F,G,BCHU,F,1,,MS,,,,,U,E,,,P,,,22,"YNL, WU",0,2,2,2,9,F,5,3.17,,Y,,,,,,,"R4, R5 IN PIN FEATHERS, NECTAR IN CROP"
SMW,SWRS1,2021,5,17,6:24,1,M69317,F,G,BCHU,F,1,,NS,,,,,U,E,,,P,,47,21.4,WN,P,5,F,F,F,F,L,3.48,,,,1,6:56,,,,
SMW,HC,2021,5,29,5:39,1,M69321,F,G,BCHU,F,1,,LS,,,,,U,E,,,P,,46,20.1,YT,0,2,F,F,F,F,F,3.37,,,,,,,,,
GS,HC,2021,7,10,6:35,R,M69321,1,,BCHU,F,1,,LS,,,,,U,E,,,P,,45,19.3,N,1,9,1,1,F,F,L,3.86,,,,1,8:43,,,,
SMW,HC,2021,5,29,6:36,1,M69322,G,G,BCHU,F,1,,LS,,,,,U,E,,,P,,46,20.9,N,0,5,F,F,F,F,M,3.47,Y,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,29,7:10,1,M69323,G,G,BCHU,F,1,,NS,,,,,U,E,,,P,,46,22.1,N,0,5,F,1,F,F,L,3.33,,,,,,,,,
SMW,HC,2021,5,29,8:03,1,M69324,G,G,BCHU,F,1,,NS,,,,,U,E,,,P,,46,20.3,N,1,5,2,2,F,F,L,4.08,,,,,,,,,
GS,SWRS1,2021,5,31,5:40,1,M69325,G,G,BCHU,F,1,,LS,,,,,U,E,,,P,,47,20.6,WN,0,2,F,F,F,F,L,3.27,,,,1,8:34,,,,
GS,SWRS1,2021,5,31,6:18,1,M69326,G,G,BCHU,F,1,,NS,,,,,U,E,,,P,,46,22.5,YN,P,5,F,F,F,F,L,3.65,,,,,,,,,NC
GS,SWRS1,2021,5,31,6:26,1,M69327,F,G,BCHU,F,1,,LS,,,,,U,E,,,P,,46.5,19.6,YUL,T,5,L,F,F,F,L,3.23,,,,,,,,,NC
ML,SWRS1,2021,5,31,9:20,1,M69328,G,G,BBLH,F,1,,NS,,,,,,,,,,,52,21.8,YU,0,5,F,F,L,F,L,2.9,,,,,,,,,
SMW,HC,2021,6,12,5:31,1,M69337,G,G,ANHU,F,1,,R,7,,,,E,E,,,N,,48.5,18.2,YT,P,2,1,F,8,1,3,3.85,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,8,8,9:27,R,M69337,1,,ANHU,F,1,,R,35,,,,E,E,,,N,,50.5,19,N,T,2,F,F,F,F,F,3.78,,,,,,,,,
SMW,HC,2021,10,2,9:27,R,M69337,1,,ANHU,F,1,,R,30,,0,S,E,E,,,N,,50,18.6,N,0,2,F,F,F,F,F,3.67,,,,1,11:33,,,,
SMW,HC,2021,6,12,7:44,1,M69338,G,G,ANHU,F,1,,R,6,,,,E,E,,,N,,49.5,19.7,N,T,2,2,2,7,1,1,4.11,,,,,,,,,
SMW,HC,2021,6,12,8:31,1,M69339,F,G,ANHU,F,2,,R,8,,2,Y,E,R,,,N,,50,20.4,N,0,2,1,F,3,F,L,3.69,,,,,,,,,
SMW,HC,2021,6,12,9:00,1,M69340,G,G,BCHU,F,1,,LS,,,,,U,E,,,P,,45.5,21.4,N,T,5,F,F,F,F,L,3.38,,,,,,,,,
SMW,HC,2021,4,16,7:25,R,M69355,1,,BBLH,F,1,,,,,,,,,,,,,50,21.5,N,P,7,L,L,F,F,M,3.88,,,,4,8:48,9:23,9:53,10:30,
SMW,HC,2021,5,1,6:11,R,M69355,1,,BBLH,F,1,,,,,,,,,,,,,50,22.1,GX,0,5,L,L,L,,M,3.18,,,,,,,,,
SMW,HC,2021,5,29,9:07,R,M69355,1,,BBLH,F,1,,,,,,,,,,,,,49,22.3,YT,0,5,L,L,L,L,M,3.18,,,,,,,,,LOTS OF NECTAR IN CROP
SMW,HC,2021,6,12,8:48,R,M69355,1,,BBLH,F,1,,,,,,,,,,,,,50,22.2,N,0,2,1,M,2,L,R,3.16,,,,,,,,,
GS,HC,2021,7,10,7:52,R,M69355,1,,BBLH,F,1,,,,,,,,,,,,,50,21.1,N,0,9,F,F,5,F,R,3.56,,,,1,10:39,,,,
SMW,HC,2021,4,16,8:41,R,M69357,1,,BBLH,F,1,,,,,,,,,,,,,50,24.3,N,0,2,L,L,L,F,L,3.54,,,,,,,,,
SMW,HC,2021,10,2,6:48,R,M69400,1,,ANHU,F,1,,R,20,,0,N,E,E,,,R,,50,19.7,N,0,2,F,F,F,F,F,3.71,,,,2,,9:07,,,NECTOR  IN CROP
SMW,HC,2021,6,12,8:35,R,M69401,1,,BBLH,F,1,,,,,,,,,,,,,48.5,23.3,YT,0,2,1,L,1,F,M,3.33,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,9,21,9:11,R,M69401,1,,BBLH,F,1,,NS,,,,,,,,,,,49,23.3,N,0,2,1,1,7,1,2,3.26,,,,,,,,,
SMW,HC,2021,4,16,8:35,R,M69413,1,,BBLH,F,1,,,,,,,,,,,,,50,22.1,N,0,5,L,L,L,L,L,3.01,,,,1,9:52,,,,NC
SMW,HC,2021,5,1,6:23,R,M69413,1,,BBLH,F,1,,,,,,,,,,,,,50,21.3,N,0,5,L,L,M,L,L,2.91,,,,,,,,,"MISSING R R3,R4"
SMW,HC,2021,6,12,9:37,R,M69413,1,,BBLH,F,1,,,,,,,,,,,,,49.5,21.8,N,0,2,1,L,2,L,M,2.9,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,3,20,10:04,R,M69421,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.3,N,T,,L,F,F,F,L,3.28,,,,2,10:59,12:18,,,
SMW,HC,2021,5,15,6:04,R,M69421,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.8,YL,0,,1,L,L,F,L,3.24,,,,,,,,,
GS,HC,2021,7,10,6:48,R,M69421,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20,N,0,,1,1,5,F,L,3.15,,,,,,,,,
SMW,HC,2021,8,8,7:13,R,M69421,1,,BBLH,M,1,,B,99,,,,,,,,,,50,20.8,N,0,,3,3,7,1,2,3.79,,,,,,,,,NC
SMW,HC,2021,4,3,8:18,R,M69429,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.6,N,P,,F,F,F,F,F,3.29,,,,,,,,,
SMW,HC,2021,6,12,6:31,R,M69432,1,,BBLH,F,1,,,,,,,,,,,,,51,22.5,YT,0,2,L,L,L,L,M,3.38,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,5,29,5:55,R,M69433,1,,BCHU,F,1,,MS,,,,,U,E,,,P,,47.5,20.8,N,P,5,F,F,F,F,L,3.45,,,,,,,,,
GS,HC,2021,7,10,11:09,R,M69433,1,,BCHU,F,1,,LS,,,,,,,,,,,0,,N,0,8,,,,,,3.76,,,,,,,,,"MINIMUM DATA TAKEN, BIRDS GETTING STRESSED, TOO HOT"
SMW,HC,2021,4,3,7:18,R,M69437,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,20.8,N,0,,L,F,F,F,R,3.16,,,,1,10:01,,,,
SMW,HC,2021,5,29,8:34,R,M69437,1,,BBLH,M,1,,B,99,,,,,,,,,,52,21.8,N,0,,2,1,L,L,R,3.23,,,,,,,,,
SMW,HC,2021,6,26,9:11,R,M69437,1,,BBLH,M,1,,B,99,,,,,,,,,,52.5,21.7,N,0,,1,L,L,L,R,3.17,,,,,,,,,
SMW,HC,2021,6,26,7:19,R,M69440,1,,BBLH,F,1,,,,,,,,,,,,,49,24.4,N,P,2,1,1,6,L,1,3,,,,,,,,,
SMW,HC,2021,5,29,6:07,R,M69445,1,,BBLH,F,1,,,,,,,,,,,,,50,22.2,N,0,8,1,L,1,F,L,3.41,,,,,,,,,
SMW,HC,2021,5,1,6:19,R,P33757,1,,BCHU,M,1,,V,99,,,,,,,,,,41.5,19.5,N,0,,F,F,F,F,F,2.8,,,,,,,,,
GS,HC,2021,7,10,10:35,R,P33922,1,,BBLH,F,1,,,,,,,,,,,,,51,20.9,N,0,7,1,1,L,L,L,3.58,,,,,,,,,
SMW,HC,2021,6,12,9:09,R,P34135,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,21,N,0,,L,L,L,F,L,3.12,,,,,,,,,
SMW,HC,2021,6,26,6:32,R,P34763,1,,BBLH,M,1,,B,99,,,,,,,,,,49.5,21,N,0,,1,F,F,,L,3.16,,,,,,,,,7/23/2014 HY
SMW,HC,2021,3,20,10:08,R,P36797,1,,BBLH,M,1,,B,98,,,,,,,,,,51,21.5,N,T,,L,L,L,F,F,3.25,,,,1,12:24,,,,
SMW,HC,2021,4,16,11:22,R,P36797,1,,BBLH,M,1,,B,99,,,,,,,,,,50,21.1,N,0,,F,F,L,F,F,3.23,,,,,,,,,"BANDED 6/13/2013, AHY"
SMW,HC,2021,5,1,7:06,R,P36797,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21.2,N,0,,L,F,L,F,L,3.15,,,,,,,,,
GS,HC,2021,7,10,10:09,R,P38311,1,,BBLH,F,1,,,,,,,,,,,,,49,21.9,N,0,8,F,F,L,F,M,4.4,,,,,,,,,LOTS OF NECTAR IN CROP
SMW,HC,2021,4,3,8:57,R,P38877,1,,BBLH,M,1,,B,99,,,,,,,,,,51.5,20,N,P,,F,F,F,F,L,3.04,,,,,,,,,
SMW,HC,2021,6,26,9:19,R,P38877,1,,BBLH,M,1,,B,99,,,,,,,,,,51,21,YU,0,,1,L,L,L,M,2.87,,,,,,,,,8/9/2013 HY
GS,HC,2021,7,10,11:14,R,P38941,1,,BCHU,F,1,,NS,,,,,U,E,,,P,,0,,N,0,9,,,,,,4,,,,,,,,,"MINIMUM DATA TAKEN, BIRDS GETTING STRESSED, TOO HOT"
ML,SWRS1,2021,5,31,9:30,R,P38979,1,,BTMG,F,1,,,,,,,,,B,,,,69.5,25,YHU,0,7,L,L,L,L,L,6.73,,,,,,,,,AHY 4/27/15
SMW,HC,2021,4,16,10:27,R,P40139,1,,BBLH,M,1,,B,99,,,,,,,,,,52,22.3,N,0,,F,F,F,F,L,3.26,,,,1,10:46,,,,BANDED 7/11/2013 AHY
SMW,HC,2021,5,29,8:24,R,P40196,1,,BCHU,M,1,,V,99,,,,,,,,,,41.5,19.4,N,0,,F,F,L,F,L,2.78,,,,,,,,,AHY 6/13/13
GS,HC,2021,4,3,9:56,R,P42004,1,,ANHU,M,1,,R,99,99,,,,,,,,,48,17.5,N,P,,F,F,F,F,F,4.48,,,,,,,,,NECTAR IN CROP
SMW,HC,2021,10,2,8:25,R,P42004,1,,ANHU,M,1,,R,95,95,,,,,,,,,48,18.8,N,0,,2,1,F,F,F,4.48,,,,,,,,,
SMW,HC,2021,4,3,8:34,R,U05811,1,,ANHU,M,1,,R,99,99,,,,,,,,,49.5,17.6,GX,0,,1,F,L,F,L,4.21,,,,,,,,,
SMW,HC,2021,8,8,9:21,R,U05811,1,,ANHU,M,1,,R,99,99,,,,,,,,,50,18.8,N,0,,1,F,F,F,F,4.04,,,,,,,,,
SMW,HC,2021,4,3,9:45,R,U05901,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22,N,P,,L,F,F,F,F,3.16,,,,,,,,,
SMW,HC,2021,4,16,9:55,R,U05901,1,,BBLH,M,1,,B,99,,,,,,,,,,51,22.2,GX,0,,L,L,F,F,F,3.2,,,,,,,,,
SMW,HC,2021,6,12,6:02,R,U05901,1,,BBLH,M,1,,B,99,,,,,,,,,,50.5,22.5,N,0,,L,M,M,L,M,3.12,,,,,,,,,
