"site_name","calendar_date","ndvi"
"RO","2018-03-22",0.2411
"RO","2018-04-07",0.3061
"RO","2018-04-23",0.5618
"RO","2018-05-09",0.7005
"RO","2018-05-25",0.7785
"RO","2018-06-10",0.7052
"RO","2018-06-26",0.7977
"RO","2018-07-12",0.8069
"RO","2018-07-28",0.778
"RO","2018-08-13",0.7716
"RO","2018-08-29",0.739
"RO","2018-09-14",0.7543
"RO","2018-09-30",0.6824
"RO","2018-10-16",0.6381
"RO","2018-11-01",0.6427
"RO","2018-11-17",0.3979
"RO","2018-12-03",0.386
"RO","2018-12-19",0.6966
"RO","2019-01-01",0.0547
"RO","2019-01-17",0.1706
"RO","2019-02-02",0.2583
"RO","2019-02-18",0.2483
"RO","2019-03-06",0.2537
"RO","2019-03-22",0.2604
"RO","2019-04-07",0.4025
"RO","2019-04-23",0.6092
"RO","2019-05-09",0.6368
"RO","2019-05-25",0.7617
"RO","2019-06-10",0.7692
"RO","2019-06-26",0.78
"RO","2019-07-12",0.8088
"RO","2019-07-28",0.7691
"RO","2019-08-13",0.815
"RO","2019-08-29",0.7655
"RO","2019-09-14",0.7197
"RO","2019-09-30",0.6909
"RO","2019-10-16",0.6459
"RO","2019-11-01",0.6865
"RO","2019-11-17",0.5022
"RO","2019-12-03",0.445
"RO","2019-12-19",0.0329
"RR","2012-01-01",0.1578
"RR","2012-01-17",0.1433
"RR","2012-02-02",0.1637
"RR","2012-02-18",0.1482
"RR","2012-03-05",0.1542
"RR","2012-03-21",0.1492
"RR","2012-04-06",0.1398
"RR","2012-04-22",0.1447
"RR","2012-05-08",0.1329
"RR","2012-05-24",0.1305
"RR","2012-06-09",0.1451
"RR","2012-06-25",0.1217
"RR","2012-07-11",0.1308
"RR","2012-07-27",0.1273
"RR","2012-08-12",0.1813
"RR","2012-08-28",0.203
"RR","2012-09-13",0.2043
"RR","2012-09-29",0.1544
"RR","2012-10-15",0.165
"RR","2012-10-31",0.1944
"RR","2012-11-16",0.2059
"RR","2012-12-02",0.2339
"RR","2012-12-18",0.24
"RR","2013-01-01",0.2018
"RR","2013-01-17",0.1749
"RR","2013-02-02",0.1778
"RR","2013-02-18",0.176
"RR","2013-03-06",0.1645
"RR","2013-03-22",0.1725
"RR","2013-04-07",0.1823
"RR","2013-04-23",0.1795
"RR","2013-05-09",0.1721
"RR","2013-05-25",0.1618
"RR","2013-06-10",0.1595
"RR","2013-06-26",0.1549
"RR","2013-07-12",0.167
"RR","2013-07-28",0.1461
"RR","2013-08-13",0.1606
"RR","2013-08-29",0.1575
"RR","2013-09-14",0.2485
"RR","2013-09-30",0.2815
"RR","2013-10-16",0.2038
"RR","2013-11-01",0.2199
"RR","2013-11-17",0.1996
"RR","2013-12-03",0.1938
"RR","2013-12-19",0.1711
"RR","2014-01-01",0.1488
"RR","2014-01-17",0.1608
"RR","2014-02-02",0.1759
"RR","2014-02-18",0.1671
"RR","2014-03-06",0.1792
"RR","2014-03-22",0.1753
"RR","2014-04-07",0.15
"RR","2014-04-23",0.1372
"RR","2014-05-09",0.1457
"RR","2014-05-25",0.1463
"RR","2014-06-10",0.1462
"RR","2014-06-26",0.1314
"RR","2014-07-12",0.142
"RR","2014-07-28",0.1555
"RR","2014-08-13",0.1658
"RR","2014-08-29",0.1632
"RR","2014-09-14",0.1811
"RR","2014-09-30",0.1881
"RR","2014-10-16",0.1583
"RR","2014-11-01",0.1571
"RR","2014-11-17",0.1638
"RR","2014-12-03",0.1535
"RR","2014-12-19",0.1504
"RR","2015-01-01",0.1626
"RR","2015-01-17",0.1515
"RR","2015-02-02",0.1577
"RR","2015-02-18",0.1907
"RR","2015-03-06",0.1787
"RR","2015-03-22",0.2096
"RR","2015-04-07",0.1665
"RR","2015-04-23",0.1744
"RR","2015-05-09",0.1568
"RR","2015-05-25",0.1387
"RR","2015-06-10",0.1533
"RR","2015-06-26",0.154
"RR","2015-07-12",0.1392
"RR","2015-07-28",0.1473
"RR","2015-08-13",0.1486
"RR","2015-08-29",0.144
"RR","2015-09-14",0.143
"RR","2015-09-30",0.1441
"RR","2015-10-16",0.165
"RR","2015-11-01",0.1659
"RR","2015-11-17",0.2036
"RR","2015-12-03",0.1916
"RR","2015-12-19",0.2191
"RR","2016-01-01",0.2252
"RR","2016-01-17",0.2213
"RR","2016-02-02",0.2152
"RR","2016-02-18",0.2385
"RR","2016-03-05",0.2189
"RR","2016-03-21",0.2094
"RR","2016-04-06",0.1817
"RR","2016-04-22",0.188
"RR","2016-05-08",0.1605
"RR","2016-05-24",0.1508
"RR","2016-06-09",0.1527
"RR","2016-06-25",0.1482
"RR","2016-07-11",0.1432
"RR","2016-07-27",0.1371
"RR","2016-08-12",0.1484
"RR","2016-08-28",0.1477
"RR","2016-09-13",0.1585
"RR","2016-09-29",0.1467
"RR","2016-10-15",0.1512
"RR","2016-10-31",0.1552
"RR","2016-11-16",0.1508
"RR","2016-12-02",0.1498
"RR","2016-12-18",0.1734
"RR","2017-01-01",0.163
"RR","2017-01-17",0.1606
"RR","2017-02-02",0.1594
"RR","2017-02-18",0.1611
"RR","2017-03-06",0.1819
"RR","2017-03-22",0.2047
"RR","2017-04-07",0.2132
"RR","2017-04-23",0.1982
"RR","2017-05-09",0.1789
"RR","2017-05-25",0.1874
"RR","2017-06-10",0.1606
"RR","2017-06-26",0.1693
"RR","2017-07-12",0.1762
"RR","2017-07-28",0.1733
"RR","2017-08-13",0.1698
"RR","2017-08-29",0.1569
"RR","2017-09-14",0.1607
"RR","2017-09-30",0.144
"RR","2017-10-16",0.1488
"RR","2017-11-01",0.1573
"RR","2017-11-17",0.15
"RR","2017-12-03",0.1482
"RR","2017-12-19",0.151
"SC","2006-01-01",0.2164
"SC","2006-01-17",0.2117
"SC","2006-02-02",0.1942
"SC","2006-02-18",0.1901
"SC","2006-03-06",0.244
"SC","2006-03-22",0.2089
"SC","2006-04-07",0.1974
"SC","2006-04-23",0.1924
"SC","2006-05-09",0.1963
"SC","2006-05-25",0.1894
"SC","2006-06-10",0.1816
"SC","2006-06-26",0.2078
"SC","2006-07-12",0.2091
"SC","2006-07-28",0.2755
"SC","2006-08-13",0.296
"SC","2006-08-29",0.3116
"SC","2006-09-14",0.3204
"SC","2006-09-30",0.2662
"SC","2006-10-16",0.2488
"SC","2006-11-01",0.2934
"SC","2006-11-17",0.262
"SC","2006-12-03",0.2437
"SC","2006-12-19",0.2427
"SC","2007-01-01",0.2359
"SC","2007-01-17",0.2043
"SC","2007-02-02",0.2153
"SC","2007-02-18",0.1839
"SC","2007-03-06",0.1995
"SC","2007-03-22",0.2222
"SC","2007-04-07",0.2248
"SC","2007-04-23",0.2082
"SC","2007-05-09",0.2114
"SC","2007-05-25",0.1931
"SC","2007-06-10",0.184
"SC","2007-06-26",0.174
"SC","2007-07-12",0.1955
"SC","2007-07-28",0.3008
"SC","2007-08-13",0.3277
"SC","2007-08-29",0.2978
"SC","2007-09-14",0.2843
"SC","2007-09-30",0.2661
"SC","2007-10-16",0.2569
"SC","2007-11-01",0.2773
"SC","2007-11-17",0.2459
"SC","2007-12-03",0.2604
"SC","2007-12-19",0.2389
"SC","2008-01-01",0.2245
"SC","2008-01-17",0.2259
"SC","2008-02-02",0.2364
"SC","2008-02-18",0.2616
"SC","2008-03-05",0.2579
"SC","2008-03-21",0.2494
"SC","2008-04-06",0.2462
"SC","2008-04-22",0.2199
"SC","2008-05-08",0.2372
"SC","2008-05-24",0.2085
"SC","2008-06-09",0.2061
"SC","2008-06-25",0.2114
"SC","2008-07-11",0.33
"SC","2008-07-27",0.3722
"SC","2008-08-12",0.3684
"SC","2008-08-28",0.356
"SC","2008-09-13",0.3081
"SC","2008-09-29",0.3066
"SC","2008-10-15",0.2483
"SC","2008-10-31",0.2404
"SC","2008-11-16",0.243
"SC","2008-12-02",0.286
"SC","2008-12-18",0.2242
"SC","2009-01-01",0.252
"SC","2009-01-17",0.2206
"SC","2009-02-02",0.218
"SC","2009-02-18",0.2212
"SC","2009-03-06",0.2317
"SC","2009-03-22",0.1982
"SC","2009-04-07",0.2173
"SC","2009-04-23",0.1962
"SC","2009-05-09",0.1845
"SC","2009-05-25",0.196
"SC","2009-06-10",0.1861
"SC","2009-06-26",0.2476
"SC","2009-07-12",0.2224
"SC","2009-07-28",0.2241
"SC","2009-08-13",0.2473
"SC","2009-08-29",0.255
"SC","2009-09-14",0.2162
"SC","2009-09-30",0.2119
"SC","2009-10-16",0.2086
"SC","2009-11-01",0.1986
"SC","2009-11-17",0.2129
"SC","2009-12-03",0.187
"SC","2009-12-19",0.1966
"SC","2010-01-01",0.1966
"SC","2010-01-17",0.2236
"SC","2010-02-02",0.2171
"SC","2010-02-18",0.2706
"SC","2010-03-06",0.2398
"SC","2010-03-22",0.2781
"SC","2010-04-07",0.2797
"SC","2010-04-23",0.2464
"SC","2010-05-09",0.2385
"SC","2010-05-25",0.2168
"SC","2010-06-10",0.2243
"SC","2010-06-26",0.2069
"SC","2010-07-12",0.2173
"SC","2010-07-28",0.3151
"SC","2010-08-13",0.2938
"SC","2010-08-29",0.2984
"SC","2010-09-14",0.2639
"SC","2010-09-30",0.2912
"SC","2010-10-16",0.2463
"SC","2010-11-01",0.2402
"SC","2010-11-17",0.2678
"SC","2010-12-03",0.2563
"SC","2010-12-19",0.239
"SC","2011-01-01",0.2168
"SC","2011-01-17",0.2034
"SC","2011-02-02",0.1836
"SC","2011-02-18",0.1872
"SC","2011-03-06",0.1691
"SC","2011-03-22",0.1855
"SC","2011-04-07",0.1926
"SC","2011-04-23",0.2037
"SC","2011-05-09",0.1823
"SC","2011-05-25",0.1816
"SC","2011-06-10",0.1698
"SC","2011-06-26",0.1797
"SC","2011-07-12",0.1713
"SC","2011-07-28",0.1808
"SC","2011-08-13",0.234
"SC","2011-08-29",0.2772
"SC","2011-09-14",0.2922
"SC","2011-09-30",0.2873
"SC","2011-10-16",0.2609
"SC","2011-11-01",0.2894
"SC","2011-11-17",0.2799
"SC","2011-12-03",0.2928
"SC","2011-12-19",0.2517
"SC","2012-01-01",0.2447
"SC","2012-01-17",0.2575
"SC","2012-02-02",0.2438
"SC","2012-02-18",0.2466
"SC","2012-03-05",0.2226
"SC","2012-03-21",0.1996
"SC","2012-04-06",0.2252
"SC","2012-04-22",0.2099
"SC","2012-05-08",0.2027
"SC","2012-05-24",0.1969
"SC","2012-06-09",0.1909
"SC","2012-06-25",0.2296
"SC","2012-07-11",0.2528
"SC","2012-07-27",0.3093
"SC","2012-08-12",0.3036
"SC","2012-08-28",0.2958
"SC","2012-09-13",0.2771
"SC","2012-09-29",0.251
"SC","2012-10-15",0.2454
"SC","2012-10-31",0.2406
"SC","2012-11-16",0.2485
"SC","2012-12-02",0.2471
"SC","2012-12-18",0.2313
"SC","2013-01-01",0.2376
"SC","2013-01-17",0.2044
"SC","2013-02-02",0.2209
"SC","2013-02-18",0.1964
"SC","2013-03-06",0.2062
"SC","2013-03-22",0.2166
"SC","2013-04-07",0.2087
"SC","2013-04-23",0.2247
"SC","2013-05-09",0.1995
"SC","2013-05-25",0.2108
"SC","2013-06-10",0.1836
"SC","2013-06-26",0.1789
"SC","2013-07-12",0.2148
"SC","2013-07-28",0.2196
"SC","2013-08-13",0.2068
"SC","2013-08-29",0.2462
"SC","2013-09-14",0.2062
"SC","2013-09-30",0.2326
"SC","2013-10-16",0.2183
"SC","2013-11-01",0.2283
"SC","2013-11-17",0.2012
"SC","2013-12-03",0.2236
"SC","2013-12-19",0.2566
"SC","2014-01-01",0.2362
"SC","2014-01-17",0.2346
"SC","2014-02-02",0.2354
"SC","2014-02-18",0.2443
"SC","2014-03-06",0.2241
"SC","2014-03-22",0.231
"SC","2014-04-07",0.1944
"SC","2014-04-23",0.2057
"SC","2014-05-09",0.1918
"SC","2014-05-25",0.1766
"SC","2014-06-10",0.2016
"SC","2014-06-26",0.1957
"SC","2014-07-12",0.2163
"SC","2014-07-28",0.1915
"SC","2014-08-13",0.2478
"SC","2014-08-29",0.2795
"SC","2014-09-14",0.3097
"SC","2014-09-30",0.2756
"SC","2014-10-16",0.2629
"SC","2014-11-01",0.2941
"SC","2014-11-17",0.262
"SC","2014-12-03",0.2699
"SC","2014-12-19",0.2595
"SC","2015-01-01",0.258
"SC","2015-01-17",0.2926
"SC","2015-02-02",0.2506
"SC","2015-02-18",0.2674
"SC","2015-03-06",0.2718
"SC","2015-03-22",0.2641
"SC","2015-04-07",0.2352
"SC","2015-04-23",0.2208
"SC","2015-05-09",0.2138
"SC","2015-05-25",0.2063
"SC","2015-06-10",0.1821
"SC","2015-06-26",0.1957
"SC","2015-07-12",0.1849
"SC","2015-07-28",0.2173
"SC","2015-08-13",0.3462
"SC","2015-08-29",0.3426
"SC","2015-09-14",0.3417
"SC","2015-09-30",0.3339
"SC","2015-10-16",0.3501
"SC","2015-11-01",0.3251
"SC","2015-11-17",0.3176
"SC","2015-12-03",0.3113
"SC","2015-12-19",0.25
"SCSNA","2009-01-01",0.199
"SCSNA","2009-01-17",0.2152
"SCSNA","2009-02-02",0.1891
"SCSNA","2009-02-18",0.1925
"SCSNA","2009-03-06",0.2216
"SCSNA","2009-03-22",0.2164
"SCSNA","2009-04-07",0.2005
"SCSNA","2009-04-23",0.2809
"SCSNA","2009-05-09",0.3221
"SCSNA","2009-05-25",0.246
"SCSNA","2009-06-10",0.2553
"SCSNA","2009-06-26",0.2873
"SCSNA","2009-07-12",0.4741
"SCSNA","2009-07-28",0.4121
"SCSNA","2009-08-13",0.3367
"SCSNA","2009-08-29",0.3423
"SCSNA","2009-09-14",0.3316
"SCSNA","2009-09-30",0.3024
"SCSNA","2009-10-16",0.2652
"SCSNA","2009-11-01",0.2226
"SCSNA","2009-11-17",0.2424
"SCSNA","2009-12-03",0.2207
"SCSNA","2009-12-19",0.2091
"SCSNA","2010-01-01",0.206
"SCSNA","2010-01-17",0.2159
"SCSNA","2010-02-02",0.2101
"SCSNA","2010-02-18",0.197
"SCSNA","2010-03-06",0.2311
"SCSNA","2010-03-22",0.2868
"SCSNA","2010-04-07",0.3019
"SCSNA","2010-04-23",0.3065
"SCSNA","2010-05-09",0.3507
"SCSNA","2010-05-25",0.3302
"SCSNA","2010-06-10",0.2585
"SCSNA","2010-06-26",0.2677
"SCSNA","2010-07-12",0.2798
"SCSNA","2010-07-28",0.4512
"SCSNA","2010-08-13",0.5085
"SCSNA","2010-08-29",0.5307
"SCSNA","2010-09-14",0.4494
"SCSNA","2010-09-30",0.395
"SCSNA","2010-10-16",0.332
"SCSNA","2010-11-01",0.3236
"SCSNA","2010-11-17",0.3053
"SCSNA","2010-12-03",0.2258
"SCSNA","2010-12-19",0.2327
"SCSNA","2011-01-01",0.2143
"SCSNA","2011-01-17",0.2066
"SCSNA","2011-02-02",0.1839
"SCSNA","2011-02-18",0.2021
"SCSNA","2011-03-06",0.1805
"SCSNA","2011-03-22",0.2041
"SCSNA","2011-04-07",0.2008
"SCSNA","2011-04-23",0.2713
"SCSNA","2011-05-09",0.2882
"SCSNA","2011-05-25",0.2524
"SCSNA","2011-06-10",0.1824
"SCSNA","2011-06-26",0.2926
"SCSNA","2011-07-12",0.347
"SCSNA","2011-07-28",0.3123
"SCSNA","2011-08-13",0.4779
"SCSNA","2011-08-29",0.444
"SCSNA","2011-09-14",0.4324
"SCSNA","2011-09-30",0.337
"SCSNA","2011-10-16",0.3469
"SCSNA","2011-11-01",0.3193
"SCSNA","2011-11-17",0.2848
"SCSNA","2011-12-03",0.264
"SCSNA","2011-12-19",0.2041
"SCSNA","2012-01-01",0.204
"SCSNA","2012-01-17",0.2124
"SCSNA","2012-02-02",0.2188
"SCSNA","2012-02-18",0.2332
"SCSNA","2012-03-05",0.2182
"SCSNA","2012-03-21",0.216
"SCSNA","2012-04-06",0.2625
"SCSNA","2012-04-22",0.2696
"SCSNA","2012-05-08",0.2787
"SCSNA","2012-05-24",0.2866
"SCSNA","2012-06-09",0.2503
"SCSNA","2012-06-25",0.2956
"SCSNA","2012-07-11",0.4064
"SCSNA","2012-07-27",0.5159
"SCSNA","2012-08-12",0.4893
"SCSNA","2012-08-28",0.426
"SCSNA","2012-09-13",0.3857
"SCSNA","2012-09-29",0.313
"SCSNA","2012-10-15",0.269
"SCSNA","2012-10-31",0.281
"SCSNA","2012-11-16",0.2512
"SCSNA","2012-12-02",0.1998
"SCSNA","2012-12-18",0.1786
"SCSNA","2013-01-01",0.1951
"SCSNA","2013-01-17",0.1744
"SCSNA","2013-02-02",0.1822
"SCSNA","2013-02-18",0.1815
"SCSNA","2013-03-06",0.1992
"SCSNA","2013-03-22",0.1967
"SCSNA","2013-04-07",0.2125
"SCSNA","2013-04-23",0.2364
"SCSNA","2013-05-09",0.2493
"SCSNA","2013-05-25",0.2626
"SCSNA","2013-06-10",0.2087
"SCSNA","2013-06-26",0.2187
"SCSNA","2013-07-12",0.3425
"SCSNA","2013-07-28",0.5221
"SCSNA","2013-08-13",0.5117
"SCSNA","2013-08-29",0.5113
"SCSNA","2013-09-14",0.4622
"SCSNA","2013-09-30",0.3465
"SCSNA","2013-10-16",0.3267
"SCSNA","2013-11-01",0.2797
"SCSNA","2013-11-17",0.2819
"SCSNA","2013-12-03",0.2688
"SCSNA","2013-12-19",0.224
"SCSNA","2014-01-01",0.2258
"SCSNA","2014-01-17",0.1997
"SCSNA","2014-02-02",0.2161
"SCSNA","2014-02-18",0.2394
"SCSNA","2014-03-06",0.2248
"SCSNA","2014-03-22",0.2584
"SCSNA","2014-04-07",0.2812
"SCSNA","2014-04-23",0.2836
"SCSNA","2014-05-09",0.2492
"SCSNA","2014-05-25",0.2548
"SCSNA","2014-06-10",0.2432
"SCSNA","2014-06-26",0.2438
"SCSNA","2014-07-12",0.3211
"SCSNA","2014-07-28",0.4835
"SCSNA","2014-08-13",0.5951
"SCSNA","2014-08-29",0.4753
"SCSNA","2014-09-14",0.469
"SCSNA","2014-09-30",0.4129
"SCSNA","2014-10-16",0.3976
"SCSNA","2014-11-01",0.3764
"SCSNA","2014-11-17",0.3315
"SCSNA","2014-12-03",0.2545
"SCSNA","2014-12-19",0.2303
"SP","2002-01-01",0.6569
"SP","2002-01-17",0.7271
"SP","2002-02-02",0.6401
"SP","2002-02-18",0.6613
"SP","2002-03-06",0.5978
"SP","2002-03-22",0.6599
"SP","2002-04-07",0.7252
"SP","2002-04-23",0.6649
"SP","2002-05-09",0.7474
"SP","2002-05-25",0.7625
"SP","2002-06-10",0.7224
"SP","2002-06-26",0.624
"SP","2002-07-12",0.6274
"SP","2002-07-28",0.5985
"SP","2002-08-13",0.5969
"SP","2002-08-29",0.6571
"SP","2002-09-14",0.6012
"SP","2002-09-30",0.6965
"SP","2002-10-16",0.668
"SP","2002-11-01",0.6648
"SP","2002-11-17",0.6964
"SP","2002-12-03",0.1661
"SP","2002-12-19",0.6913
"SP","2003-01-01",0.7369
"SP","2003-01-17",0.7106
"SP","2003-02-02",0.7146
"SP","2003-02-18",0.645
"SP","2003-03-06",0.6508
"SP","2003-03-22",0.3484
"SP","2003-04-07",0.6232
"SP","2003-04-23",0.7076
"SP","2003-05-09",0.7501
"SP","2003-05-25",0.7698
"SP","2003-06-10",0.7243
"SP","2003-06-26",0.6574
"SP","2003-07-12",0.7197
"SP","2003-07-28",0.57
"SP","2003-08-13",0.5948
"SP","2003-08-29",0.5111
"SP","2003-09-14",0.6983
"SP","2003-09-30",0.675
"SP","2003-10-16",0.6964
"SP","2003-11-01",0.7506
"SP","2003-11-17",0.6697
"SP","2003-12-03",0.6957
"SP","2003-12-19",0.7609
"SP","2004-01-01",0.4253
"SP","2004-01-17",0.7249
"SP","2004-02-02",0.6931
"SP","2004-02-18",0.6408
"SP","2004-03-05",0.6958
"SP","2004-03-21",0.7582
"SP","2004-04-06",0.7399
"SP","2004-04-22",0.7179
"SP","2004-05-08",0.7941
"SP","2004-05-24",0.8088
"SP","2004-06-09",0.7258
"SP","2004-06-25",0.6091
"SP","2004-07-11",0.7171
"SP","2004-07-27",0.6356
"SP","2004-08-12",0.5713
"SP","2004-08-28",0.7371
"SP","2004-09-13",0.8076
"SP","2004-09-29",0.7821
"SP","2004-10-15",0.6904
"SP","2004-10-31",0.7064
"SP","2004-11-16",0.6854
"SP","2004-12-02",0.7809
"SP","2004-12-18",0.7206
"SP","2005-01-01",0.691
"SP","2005-01-17",0.4808
"SP","2005-02-02",0.7817
"SP","2005-02-18",0.6238
"SP","2005-03-06",0.6865
"SP","2005-03-22",0.6756
"SP","2005-04-07",0.7474
"SP","2005-04-23",0.7447
"SP","2005-05-09",0.7286
"SP","2005-05-25",0.738
"SP","2005-06-10",0.6991
"SP","2005-06-26",0.7737
"SP","2005-07-12",0.7214
"SP","2005-07-28",0.7363
"SP","2005-08-13",0.5813
"SP","2005-08-29",0.6034
"SP","2005-09-14",0.6366
"SP","2005-09-30",0.6795
"SP","2005-10-16",0.7486
"SP","2005-11-01",0.6448
"SP","2005-11-17",0.7293
"SP","2005-12-03",0.6234
"SP","2005-12-19",0.3397
"SP","2006-01-01",0.4045
"SP","2006-01-17",0.7225
"SP","2006-02-02",0.7151
"SP","2006-02-18",0.6822
"SP","2006-03-06",0.6372
"SP","2006-03-22",0.7363
"SP","2006-04-07",0.6973
"SP","2006-04-23",0.7519
"SP","2006-05-09",0.7421
"SP","2006-05-25",0.7737
"SP","2006-06-10",0.7755
"SP","2006-06-26",0.6683
"SP","2006-07-12",0.6119
"SP","2006-07-28",0.6626
"SP","2006-08-13",0.5809
"SP","2006-08-29",0.5902
"SP","2006-09-14",0.5509
"SP","2006-09-30",0.6368
"SP","2006-10-16",0.706
"SP","2006-11-01",0.7133
"SP","2006-11-17",0.1288
"SP","2006-12-03",0.5199
"SP","2006-12-19",0.294
"SP","2007-01-01",0.0848
"SP","2007-01-17",0.6825
"SP","2007-02-02",0.5114
"SP","2007-02-18",0.5583
"SP","2007-03-06",0.6866
"SP","2007-03-22",0.6671
"SP","2007-04-07",0.7575
"SP","2007-04-23",0.7787
"SP","2007-05-09",0.7264
"SP","2007-05-25",0.7569
"SP","2007-06-10",0.6847
"SP","2007-06-26",0.7608
"SP","2007-07-12",0.6996
"SP","2007-07-28",0.6922
"SP","2007-08-13",0.7017
"SP","2007-08-29",0.6906
"SP","2007-09-14",0.7317
"SP","2007-09-30",0.7173
"SP","2007-10-16",0.6294
"SP","2007-11-01",0.7301
"SP","2007-11-17",0.7435
"SP","2007-12-03",0.5801
"SP","2007-12-19",0.6359
"SP","2008-01-01",0.6361
"SP","2008-01-17",0.6743
"SP","2008-02-02",0.624
"SP","2008-02-18",0.6404
"SP","2008-03-05",0.6564
"SP","2008-03-21",0.6513
"SP","2008-04-06",0.6294
"SP","2008-04-22",0.644
"SP","2008-05-08",0.7863
"SP","2008-05-24",0.7204
"SP","2008-06-09",0.7624
"SP","2008-06-25",0.7012
"SP","2008-07-11",0.6682
"SP","2008-07-27",0.6003
"SP","2008-08-12",0.662
"SP","2008-08-28",0.6513
"SP","2008-09-13",0.714
"SP","2008-09-29",0.6952
"SP","2008-10-15",0.7033
"SP","2008-10-31",0.7195
"SP","2008-11-16",0.6402
"SP","2008-12-02",0.6949
"SP","2008-12-18",0.1615
"SV","2007-01-01",0.332
"SV","2007-01-17",0.3499
"SV","2007-02-02",0.3795
"SV","2007-02-18",0.3215
"SV","2007-03-06",0.4262
"SV","2007-03-22",0.4159
"SV","2007-04-07",0.2793
"SV","2007-04-23",0.3638
"SV","2007-05-09",0.3653
"SV","2007-05-25",0.2975
"SV","2007-06-10",0.3279
"SV","2007-06-26",0.3644
"SV","2007-07-12",0.3415
"SV","2007-07-28",0.36
"SV","2007-08-13",0.3239
"SV","2007-08-29",0.3234
"SV","2007-09-14",0.3134
"SV","2007-09-30",0.3721
"SV","2007-10-16",0.3909
"SV","2007-11-01",0.3651
"SV","2007-11-17",0.3527
"SV","2007-12-03",0.3077
"SV","2007-12-19",0.2824
"SV","2008-01-01",0.2621
"SV","2008-01-17",0.3674
"SV","2008-02-02",0.3624
"SV","2008-02-18",0.3706
"SV","2008-03-05",0.3397
"SV","2008-03-21",0.3317
"SV","2008-04-06",0.3587
"SV","2008-04-22",0.313
"SV","2008-05-08",0.3169
"SV","2008-05-24",0.2972
"SV","2008-06-09",0.3276
"SV","2008-06-25",0.335
"SV","2008-07-11",0.3088
"SV","2008-07-27",0.3107
"SV","2008-08-12",0.2842
"SV","2008-08-28",0.3389
"SV","2008-09-13",0.331
"SV","2008-09-29",0.3608
"SV","2008-10-15",0.3497
"SV","2008-10-31",0.4317
"SV","2008-11-16",0.3772
"SV","2008-12-02",0.4235
"SV","2008-12-18",0.2915
"SV","2009-01-01",0.3404
"SV","2009-01-17",0.3938
"SV","2009-02-02",0.3183
"SV","2009-02-18",0.3383
"SV","2009-03-06",0.4183
"SV","2009-03-22",0.385
"SV","2009-04-07",0.3899
"SV","2009-04-23",0.3363
"SV","2009-05-09",0.2535
"SV","2009-05-25",0.3483
"SV","2009-06-10",0.377
"SV","2009-06-26",0.2666
"SV","2009-07-12",0.3788
"SV","2009-07-28",0.2926
"SV","2009-08-13",0.3274
"SV","2009-08-29",0.3381
"SV","2009-09-14",0.3662
"SV","2009-09-30",0.396
"SV","2009-10-16",0.3874
"SV","2009-11-01",0.3767
"SV","2009-11-17",0.4337
"SV","2009-12-03",0.3483
"SV","2009-12-19",0.4069
"SV","2010-01-01",0.355
"SV","2010-01-17",0.3929
"SV","2010-02-02",0.3169
"SV","2010-02-18",0.4626
"SV","2010-03-06",0.3048
"SV","2010-03-22",0.4513
"SV","2010-04-07",0.3508
"SV","2010-04-23",0.372
"SV","2010-05-09",0.3118
"SV","2010-05-25",0.3953
"SV","2010-06-10",0.3077
"SV","2010-06-26",0.3714
"SV","2010-07-12",0.3349
"SV","2010-07-28",0.34
"SV","2010-08-13",0.277
"SV","2010-08-29",0.3051
"SV","2010-09-14",0.3247
"SV","2010-09-30",0.3882
"SV","2010-10-16",0.3506
"SV","2010-11-01",0.3738
"SV","2010-11-17",0.3432
"SV","2010-12-03",0.3856
"SV","2010-12-19",0.2436
"SV","2011-01-01",0.286
"SV","2011-01-17",0.4083
"SV","2011-02-02",0.3549
"SV","2011-02-18",0.3554
"SV","2011-03-06",0.3137
"SV","2011-03-22",0.3568
"SV","2011-04-07",0.3453
"SV","2011-04-23",0.3463
"SV","2011-05-09",0.3594
"SV","2011-05-25",0.3756
"SV","2011-06-10",0.3484
"SV","2011-06-26",0.2684
"SV","2011-07-12",0.3019
"SV","2011-07-28",0.2665
"SV","2011-08-13",0.3351
"SV","2011-08-29",0.2742
"SV","2011-09-14",0.3733
"SV","2011-09-30",0.3193
"SV","2011-10-16",0.4345
"SV","2011-11-01",0.3789
"SV","2011-11-17",0.3255
"SV","2011-12-03",0.3626
"SV","2011-12-19",0.3628
"SWRS","2006-01-01",0.5147
"SWRS","2006-01-17",0.4608
"SWRS","2006-02-02",0.4345
"SWRS","2006-02-18",0.4906
"SWRS","2006-03-06",0.3788
"SWRS","2006-03-22",0.436
"SWRS","2006-04-07",0.4447
"SWRS","2006-04-23",0.3423
"SWRS","2006-05-09",0.4204
"SWRS","2006-05-25",0.4198
"SWRS","2006-06-10",0.3967
"SWRS","2006-06-26",0.3908
"SWRS","2006-07-12",0.4652
"SWRS","2006-07-28",0.6255
"SWRS","2006-08-13",0.5814
"SWRS","2006-08-29",0.586
"SWRS","2006-09-14",0.5638
"SWRS","2006-09-30",0.579
"SWRS","2006-10-16",0.5309
"SWRS","2006-11-01",0.5066
"SWRS","2006-11-17",0.4422
"SWRS","2006-12-03",0.4013
"SWRS","2006-12-19",0.5043
"SWRS","2007-01-01",0.4652
"SWRS","2007-01-17",0.4412
"SWRS","2007-02-02",0.5191
"SWRS","2007-02-18",0.5046
