"site_name","calendar_date","ndvi","year","month"
"ws227",2008-01-01,0.787,2008,1
"ws227",2008-01-17,0.6805,2008,1
"ws227",2008-02-02,0.6966,2008,2
"ws227",2008-02-18,0.7489,2008,2
"ws227",2008-03-05,0.7298,2008,3
"ws227",2008-03-21,0.7029,2008,3
"ws227",2008-04-06,0.6916,2008,4
"ws227",2008-04-22,0.7132,2008,4
"ws227",2008-05-08,0.7632,2008,5
"ws227",2008-05-24,0.7281,2008,5
"ws227",2008-06-09,0.6932,2008,6
"ws227",2008-06-25,0.3963,2008,6
"ws227",2008-07-11,0.6772,2008,7
"ws227",2008-07-27,0.7936,2008,7
"ws227",2008-08-12,0.7684,2008,8
"ws227",2008-08-28,0.7704,2008,8
"ws227",2008-09-13,0.1777,2008,9
"ws227",2008-09-29,0.7438,2008,9
"ws227",2008-10-15,0.7523,2008,10
"ws227",2008-10-31,0.7772,2008,10
"ws227",2008-11-16,0.7476,2008,11
"ws227",2008-12-02,0.7548,2008,12
"ws227",2008-12-18,0.7592,2008,12
"ws227",2009-01-01,0.7049,2009,1
"ws227",2009-01-17,0.7295,2009,1
"ws227",2009-02-02,0.7433,2009,2
"ws227",2009-02-18,0.6693,2009,2
"ws227",2009-03-06,0.6063,2009,3
"ws227",2009-03-22,0.7176,2009,3
"ws227",2009-04-07,0.7068,2009,4
"ws227",2009-04-23,0.6886,2009,4
"ws227",2009-05-09,0.7555,2009,5
"ws227",2009-05-25,0.7958,2009,5
"ws227",2009-06-10,0.5254,2009,6
"ws227",2009-06-26,0.7927,2009,6
"ws227",2009-07-12,0.7934,2009,7
"ws227",2009-07-28,0.8103,2009,7
"ws227",2009-08-13,0.1165,2009,8
"ws227",2009-08-29,0.7452,2009,8
"ws227",2009-09-14,0.1394,2009,9
"ws227",2009-09-30,0.7947,2009,9
"ws227",2009-10-16,0.7989,2009,10
"ws227",2009-11-01,0.741,2009,11
"ws227",2009-11-17,0.7286,2009,11
"ws227",2009-12-03,0.7512,2009,12
"ws227",2009-12-19,0.7051,2009,12
"ws227",2010-01-01,0.728,2010,1
"ws227",2010-01-17,0.7467,2010,1
"ws227",2010-02-02,0.6862,2010,2
"ws227",2010-02-18,0.7631,2010,2
"ws227",2010-03-06,0.6019,2010,3
"ws227",2010-03-22,0.6081,2010,3
"ws227",2010-04-07,0.7931,2010,4
"ws227",2010-04-23,0.7252,2010,4
"ws227",2010-05-09,0.735,2010,5
"ws227",2010-05-25,0.7906,2010,5
"ws227",2010-06-10,0.8483,2010,6
"ws227",2010-06-26,0.8161,2010,6
"ws227",2010-07-12,0.7859,2010,7
"ws227",2010-07-28,0.8442,2010,7
"ws227",2010-08-13,0.1914,2010,8
"ws227",2010-08-29,0.8885,2010,8
"ws227",2010-09-14,0.7832,2010,9
"ws227",2010-09-30,0.8108,2010,9
"ws227",2010-10-16,0.802,2010,10
"ws227",2010-11-01,0.7567,2010,11
"ws227",2010-11-17,0.8036,2010,11
"ws227",2010-12-03,0.7749,2010,12
"ws227",2010-12-19,0.6819,2010,12
"ws227",2011-01-01,0.6986,2011,1
"ws227",2011-01-17,0.7587,2011,1
"ws227",2011-02-02,0.7144,2011,2
"ws227",2011-02-18,0.6926,2011,2
"ws227",2011-03-06,0.7221,2011,3
"ws227",2011-03-22,0.724,2011,3
"ws227",2011-04-07,0.625,2011,4
"ws227",2011-04-23,0.7282,2011,4
"ws227",2011-05-09,0.7362,2011,5
"ws227",2011-05-25,0.7496,2011,5
"ws227",2011-06-10,0.7891,2011,6
"ws227",2011-06-26,0.1467,2011,6
"ws227",2011-07-12,0.7439,2011,7
"ws227",2011-07-28,0.802,2011,7
"ws227",2011-08-13,0.7883,2011,8
"ws227",2011-08-29,0.8111,2011,8
"ws227",2011-09-14,0.8066,2011,9
"ws227",2011-09-30,0.8138,2011,9
"ws227",2011-10-16,0.7576,2011,10
"ws227",2011-11-01,0.7783,2011,11
"ws227",2011-11-17,0.763,2011,11
"ws227",2011-12-03,0.7718,2011,12
"ws227",2011-12-19,0.7349,2011,12
"ws227",2012-01-01,0.688,2012,1
"ws227",2012-01-17,0.6272,2012,1
"ws227",2012-02-02,0.7134,2012,2
"ws227",2012-02-18,0.7191,2012,2
"ws227",2012-03-05,0.7213,2012,3
"ws227",2012-03-21,0.7478,2012,3
"ws227",2012-04-06,0.7661,2012,4
"ws227",2012-04-22,0.7969,2012,4
"ws227",2012-05-08,0.7737,2012,5
"ws227",2012-05-24,0.8163,2012,5
"ws227",2012-06-09,0.7436,2012,6
"ws227",2012-06-25,0.5553,2012,6
"ws227",2012-07-11,0.8235,2012,7
"ws227",2012-07-27,0.8117,2012,7
"ws227",2012-08-12,0.8065,2012,8
"ws227",2012-08-28,0.8367,2012,8
"ws227",2012-09-13,0.4275,2012,9
"ws227",2012-09-29,0.8,2012,9
"ws227",2012-10-15,0.7738,2012,10
"ws227",2012-10-31,0.7819,2012,10
"ws227",2012-11-16,0.7832,2012,11
"ws227",2012-12-02,0.7927,2012,12
"ws227",2012-12-18,0.7773,2012,12
"ws228",2001-01-01,0.5261,2001,1
"ws228",2001-01-17,0.591,2001,1
"ws228",2001-02-02,0.5416,2001,2
"ws228",2001-02-18,0.5316,2001,2
"ws228",2001-03-06,0.432,2001,3
"ws228",2001-03-22,0.4638,2001,3
"ws228",2001-04-07,0.4708,2001,4
"ws228",2001-04-23,0.4482,2001,4
"ws228",2001-05-09,0.4393,2001,5
"ws228",2001-05-25,0.4749,2001,5
"ws228",2001-06-10,0.1194,2001,6
"ws228",2001-06-26,0.4036,2001,6
"ws228",2001-07-12,0.6175,2001,7
"ws228",2001-07-28,0.6803,2001,7
"ws228",2001-08-13,0.662,2001,8
"ws228",2001-08-29,0.6672,2001,8
"ws228",2001-09-14,0.6757,2001,9
"ws228",2001-09-30,0.7191,2001,9
"ws228",2001-10-16,0.6897,2001,10
"ws228",2001-11-01,0.6161,2001,11
"ws228",2001-11-17,0.599,2001,11
"ws228",2001-12-03,0.5338,2001,12
"ws228",2001-12-19,0.4799,2001,12
"ws228",2002-01-01,0.5488,2002,1
"ws228",2002-01-17,0.4308,2002,1
"ws228",2002-02-02,0.4333,2002,2
"ws228",2002-02-18,0.5034,2002,2
"ws228",2002-03-06,0.4268,2002,3
"ws228",2002-03-22,0.4446,2002,3
"ws228",2002-04-07,0.4543,2002,4
"ws228",2002-04-23,0.4432,2002,4
"ws228",2002-05-09,0.3916,2002,5
"ws228",2002-05-25,0.412,2002,5
"ws228",2002-06-10,0.4648,2002,6
"ws228",2002-06-26,0.5627,2002,6
"ws228",2002-07-12,0.0279,2002,7
"ws228",2002-07-28,0.6759,2002,7
"ws228",2002-08-13,0.6263,2002,8
"ws228",2002-08-29,0.7667,2002,8
"ws228",2002-09-14,0.6967,2002,9
"ws228",2002-09-30,0.7029,2002,9
"ws228",2002-10-16,0.6389,2002,10
"ws228",2002-11-01,0.6699,2002,11
"ws228",2002-11-17,0.6217,2002,11
"ws228",2002-12-03,0.5697,2002,12
"ws228",2002-12-19,0.5896,2002,12
"ws228",2003-01-01,0.5076,2003,1
"ws228",2003-01-17,0.4814,2003,1
"ws228",2003-02-02,0.533,2003,2
"ws228",2003-02-18,0.5195,2003,2
"ws228",2003-03-06,0.4616,2003,3
"ws228",2003-03-22,0.357,2003,3
"ws228",2003-04-07,0.4202,2003,4
"ws228",2003-04-23,0.4181,2003,4
"ws228",2003-05-09,0.4017,2003,5
"ws228",2003-05-25,0.3909,2003,5
"ws228",2003-06-10,0.4437,2003,6
"ws228",2003-06-26,0.5685,2003,6
"ws228",2003-07-12,0.6303,2003,7
"ws228",2003-07-28,0.6934,2003,7
"ws228",2003-08-13,0.6701,2003,8
"ws228",2003-08-29,0.8026,2003,8
"ws228",2003-09-14,0.7041,2003,9
"ws228",2003-09-30,0.74,2003,9
"ws228",2003-10-16,0.7137,2003,10
"ws228",2003-11-01,0.6445,2003,11
"ws228",2003-11-17,0.6474,2003,11
"ws228",2003-12-03,0.5496,2003,12
"ws228",2003-12-19,0.5117,2003,12
"ws228",2004-01-01,0.5762,2004,1
"ws228",2004-01-17,0.5026,2004,1
"ws228",2004-02-02,0.4866,2004,2
"ws228",2004-02-18,0.5974,2004,2
"ws228",2004-03-05,0.5167,2004,3
"ws228",2004-03-21,0.4385,2004,3
"ws228",2004-04-06,0.4724,2004,4
"ws228",2004-04-22,0.5121,2004,4
"ws228",2004-05-08,0.5113,2004,5
"ws228",2004-05-24,0.5183,2004,5
"ws228",2004-06-09,0.6472,2004,6
"ws228",2004-06-25,0.6474,2004,6
"ws228",2004-07-11,0.7716,2004,7
"ws228",2004-07-27,0.6453,2004,7
"ws228",2004-08-12,0.6611,2004,8
"ws228",2004-08-28,0.7219,2004,8
"ws228",2004-09-13,0.4729,2004,9
"ws228",2004-09-29,0.6679,2004,9
"ws228",2004-10-15,0.6874,2004,10
"ws228",2004-10-31,0.6689,2004,10
"ws228",2004-11-16,0.6542,2004,11
"ws228",2004-12-02,0.6793,2004,12
"ws228",2004-12-18,0.5562,2004,12
"ws228",2005-01-01,0.5998,2005,1
"ws228",2005-01-17,0.5455,2005,1
"ws228",2005-02-02,0.5757,2005,2
"ws228",2005-02-18,0.5246,2005,2
"ws228",2005-03-06,0.5121,2005,3
"ws228",2005-03-22,0.5554,2005,3
"ws228",2005-04-07,0.4346,2005,4
"ws228",2005-04-23,0.4996,2005,4
"ws228",2005-05-09,0.4482,2005,5
"ws228",2005-05-25,0.4994,2005,5
"ws228",2005-06-10,0.4382,2005,6
"ws228",2005-06-26,0.508,2005,6
"ws228",2005-07-12,0.6557,2005,7
"ws228",2005-07-28,0.6165,2005,7
"ws228",2005-08-13,0.6649,2005,8
"ws228",2005-08-29,0.737,2005,8
"ws228",2005-09-14,0.6955,2005,9
"ws228",2005-09-30,0.6492,2005,9
"ws228",2005-10-16,0.6311,2005,10
"ws228",2005-11-01,0.6552,2005,11
"ws228",2005-11-17,0.6038,2005,11
"ws228",2005-12-03,0.6595,2005,12
"ws228",2005-12-19,0.6177,2005,12
"ws228",2006-01-01,0.5788,2006,1
"ws228",2006-01-17,0.4648,2006,1
"ws228",2006-02-02,0.5349,2006,2
"ws228",2006-02-18,0.4925,2006,2
"ws228",2006-03-06,0.4574,2006,3
"ws228",2006-03-22,0.4002,2006,3
"ws228",2006-04-07,0.4265,2006,4
"ws228",2006-04-23,0.4336,2006,4
"ws228",2006-05-09,0.3678,2006,5
"ws228",2006-05-25,0.5396,2006,5
"ws228",2006-06-10,0.5501,2006,6
"ws228",2006-06-26,0.6356,2006,6
"ws228",2006-07-12,0.6123,2006,7
"ws228",2006-07-28,0.6572,2006,7
"ws228",2006-08-13,0.6562,2006,8
"ws228",2006-08-29,0.7332,2006,8
"ws228",2006-09-14,0.5966,2006,9
"ws228",2006-09-30,0.7029,2006,9
"ws228",2006-10-16,0.6257,2006,10
"ws228",2006-11-01,0.6906,2006,11
"ws228",2006-11-17,0.6649,2006,11
"ws228",2006-12-03,0.5023,2006,12
"ws228",2006-12-19,0.6127,2006,12
"ws228",2007-01-01,0.5571,2007,1
"ws228",2007-01-17,0.542,2007,1
"ws228",2007-02-02,0.5388,2007,2
"ws228",2007-02-18,0.5128,2007,2
"ws228",2007-03-06,0.433,2007,3
"ws228",2007-03-22,0.4279,2007,3
"ws228",2007-04-07,0.5027,2007,4
"ws228",2007-04-23,0.4691,2007,4
"ws228",2007-05-09,0.5098,2007,5
"ws228",2007-05-25,0.4554,2007,5
"ws228",2007-06-10,0.5399,2007,6
"ws228",2007-06-26,0.6032,2007,6
"ws228",2007-07-12,0.6473,2007,7
"ws228",2007-07-28,0.7185,2007,7
"ws228",2007-08-13,0.6883,2007,8
"ws228",2007-08-29,0.6989,2007,8
"ws228",2007-09-14,0.691,2007,9
"ws228",2007-09-30,0.729,2007,9
"ws228",2007-10-16,0.6679,2007,10
"ws228",2007-11-01,0.6043,2007,11
"ws228",2007-11-17,0.6157,2007,11
"ws228",2007-12-03,0.6001,2007,12
"ws228",2007-12-19,0.685,2007,12
"ws228",2008-01-01,0.5516,2008,1
"ws228",2008-01-17,0.4952,2008,1
"ws228",2008-02-02,0.3944,2008,2
"ws228",2008-02-18,0.4336,2008,2
"ws228",2008-03-05,0.4006,2008,3
"ws228",2008-03-21,0.4338,2008,3
"ws228",2008-04-06,0.4044,2008,4
"ws228",2008-04-22,0.3699,2008,4
"ws228",2008-05-08,0.4112,2008,5
"ws228",2008-05-24,0.4193,2008,5
"ws228",2008-06-09,0.4421,2008,6
"ws228",2008-06-25,0.3933,2008,6
"ws228",2008-07-11,0.6294,2008,7
"ws228",2008-07-27,0.6777,2008,7
"ws228",2008-08-12,0.6244,2008,8
"ws228",2008-08-28,0.6882,2008,8
"ws228",2008-09-13,0.6873,2008,9
"ws228",2008-09-29,0.7205,2008,9
"ws228",2008-10-15,0.6696,2008,10
"ws228",2008-10-31,0.6304,2008,10
"ws228",2008-11-16,0.5851,2008,11
"ws228",2008-12-02,0.5274,2008,12
"ws228",2008-12-18,0.5078,2008,12
"ws228",2009-01-01,0.5271,2009,1
"ws228",2009-01-17,0.5331,2009,1
"ws228",2009-02-02,0.4484,2009,2
"ws228",2009-02-18,0.4189,2009,2
"ws228",2009-03-06,0.4216,2009,3
"ws228",2009-03-22,0.4221,2009,3
"ws228",2009-04-07,0.4539,2009,4
"ws228",2009-04-23,0.4324,2009,4
"ws228",2009-05-09,0.4436,2009,5
"ws228",2009-05-25,0.4548,2009,5
"ws228",2009-06-10,0.5316,2009,6
"ws228",2009-06-26,0.5982,2009,6
"ws228",2009-07-12,0.6312,2009,7
"ws228",2009-07-28,0.6604,2009,7
"ws228",2009-08-13,0.6622,2009,8
"ws228",2009-08-29,0.783,2009,8
"ws228",2009-09-14,0.7401,2009,9
"ws228",2009-09-30,0.6587,2009,9
"ws228",2009-10-16,0.6741,2009,10
"ws228",2009-11-01,0.6318,2009,11
"ws228",2009-11-17,0.6017,2009,11
"ws228",2009-12-03,0.6442,2009,12
"ws228",2009-12-19,0.5448,2009,12
"ws228",2010-01-01,0.5448,2010,1
"ws228",2010-01-17,0.5681,2010,1
"ws228",2010-02-02,0.6092,2010,2
"ws228",2010-02-18,0.4271,2010,2
"ws228",2010-03-06,0.4453,2010,3
"ws228",2010-03-22,0.4442,2010,3
"ws228",2010-04-07,0.4599,2010,4
"ws228",2010-04-23,0.4978,2010,4
"ws228",2010-05-09,0.4785,2010,5
"ws228",2010-05-25,0.5043,2010,5
"ws228",2010-06-10,0.4686,2010,6
"ws228",2010-06-26,0.6327,2010,6
"ws228",2010-07-12,0.6042,2010,7
"ws228",2010-07-28,0.661,2010,7
"ws228",2010-08-13,0.6847,2010,8
"ws228",2010-08-29,0.7385,2010,8
"ws228",2010-09-14,0.6532,2010,9
"ws228",2010-09-30,0.6876,2010,9
"ws228",2010-10-16,0.6523,2010,10
"ws228",2010-11-01,0.6073,2010,11
"ws228",2010-11-17,0.5514,2010,11
"ws228",2010-12-03,0.4985,2010,12
"ws228",2010-12-19,0.4392,2010,12
"ws228",2011-01-01,0.4392,2011,1
"ws228",2011-01-17,0.3994,2011,1
"ws228",2011-02-02,0.4179,2011,2
"ws228",2011-02-18,0.3708,2011,2
"ws228",2011-03-06,0.3686,2011,3
"ws228",2011-03-22,0.3549,2011,3
"ws228",2011-04-07,0.4027,2011,4
"ws228",2011-04-23,0.3786,2011,4
"ws228",2011-05-09,0.3586,2011,5
"ws228",2011-05-25,0.3648,2011,5
"ws228",2011-06-10,0.4273,2011,6
"ws228",2011-06-26,0.5066,2011,6
"ws228",2011-07-12,0.585,2011,7
"ws228",2011-07-28,0.5835,2011,7
"ws228",2011-08-13,0.5706,2011,8
"ws228",2011-08-29,0.6744,2011,8
"ws228",2011-09-14,0.684,2011,9
"ws228",2011-09-30,0.6667,2011,9
"ws228",2011-10-16,0.5783,2011,10
"ws228",2011-11-01,0.5322,2011,11
"ws228",2011-11-17,0.6033,2011,11
"ws228",2011-12-03,0.5096,2011,12
"ws228",2011-12-19,0.4029,2011,12
"ws228",2012-01-01,0.4287,2012,1
"ws228",2012-01-17,0.3661,2012,1
"ws228",2012-02-02,0.3226,2012,2
"ws228",2012-02-18,0.3892,2012,2
"ws228",2012-03-05,0.4019,2012,3
"ws228",2012-03-21,0.339,2012,3
"ws228",2012-04-06,0.4067,2012,4
"ws228",2012-04-22,0.3646,2012,4
"ws228",2012-05-08,0.3419,2012,5
"ws228",2012-05-24,0.3541,2012,5
"ws228",2012-06-09,0.4689,2012,6
"ws228",2012-06-25,0.4937,2012,6
"ws228",2012-07-11,0.6146,2012,7
"ws228",2012-07-27,0.5717,2012,7
"ws228",2012-08-12,0.6367,2012,8
"ws228",2012-08-28,0.6882,2012,8
"ws228",2012-09-13,0.6155,2012,9
"ws228",2012-09-29,0.6563,2012,9
"ws228",2012-10-15,0.6231,2012,10
"ws228",2012-10-31,0.6155,2012,10
"ws228",2012-11-16,0.5482,2012,11
"ws228",2012-12-02,0.5665,2012,12
"ws228",2012-12-18,0.4743,2012,12
"ws229",2001-01-01,0.7543,2001,1
"ws229",2001-01-17,0.7448,2001,1
"ws229",2001-02-02,0.7152,2001,2
"ws229",2001-02-18,0.707,2001,2
"ws229",2001-03-06,0.675,2001,3
"ws229",2001-03-22,0.6891,2001,3
"ws229",2001-04-07,0.6814,2001,4
"ws229",2001-04-23,0.7354,2001,4
"ws229",2001-05-09,0.7902,2001,5
"ws229",2001-05-25,0.4531,2001,5
"ws229",2001-06-10,0.1161,2001,6
"ws229",2001-06-26,0.8091,2001,6
"ws229",2001-07-12,0.7545,2001,7
"ws229",2001-07-28,0.8621,2001,7
"ws229",2001-08-13,0.8243,2001,8
"ws229",2001-08-29,0.1077,2001,8
"ws229",2001-09-14,0.8408,2001,9
"ws229",2001-09-30,0.6921,2001,9
"ws229",2001-10-16,0.8007,2001,10
"ws229",2001-11-01,0.8319,2001,11
"ws229",2001-11-17,0.7791,2001,11
"ws229",2001-12-03,0.7837,2001,12
"ws229",2001-12-19,0.7812,2001,12
"ws229",2002-01-01,0.7702,2002,1
"ws229",2002-01-17,0.7606,2002,1
"ws229",2002-02-02,0.7143,2002,2
"ws229",2002-02-18,0.7056,2002,2
"ws229",2002-03-06,0.7411,2002,3
"ws229",2002-03-22,0.7812,2002,3
"ws229",2002-04-07,0.7523,2002,4
"ws229",2002-04-23,0.738,2002,4
"ws229",2002-05-09,0.7645,2002,5
"ws229",2002-05-25,0.6225,2002,5
"ws229",2002-06-10,0.7678,2002,6
"ws229",2002-06-26,0.7215,2002,6
"ws229",2002-07-12,0.8459,2002,7
"ws229",2002-07-28,0.7798,2002,7
"ws229",2002-08-13,0.8696,2002,8
"ws229",2002-08-29,0.0608,2002,8
"ws229",2002-09-14,0.8535,2002,9
"ws229",2002-09-30,0.3375,2002,9
"ws229",2002-10-16,0.3028,2002,10
"ws229",2002-11-01,0.4797,2002,11
"ws229",2002-11-17,0.8262,2002,11
"ws229",2002-12-03,0.8104,2002,12
"ws229",2002-12-19,0.7866,2002,12
"ws229",2003-01-01,0.7578,2003,1
"ws229",2003-01-17,0.7466,2003,1
"ws229",2003-02-02,0.7205,2003,2
"ws229",2003-02-18,0.6873,2003,2
"ws229",2003-03-06,0.6781,2003,3
"ws229",2003-03-22,0.7228,2003,3
"ws229",2003-04-07,0.6878,2003,4
"ws229",2003-04-23,0.7118,2003,4
"ws229",2003-05-09,0.7059,2003,5
"ws229",2003-05-25,0.7863,2003,5
"ws229",2003-06-10,0.3938,2003,6
"ws229",2003-06-26,0.8417,2003,6
"ws229",2003-07-12,0.8213,2003,7
"ws229",2003-07-28,0.8688,2003,7
"ws229",2003-08-13,0.3989,2003,8
"ws229",2003-08-29,0.1562,2003,8
"ws229",2003-09-14,0.2681,2003,9
"ws229",2003-09-30,0.2548,2003,9
"ws229",2003-10-16,0.8362,2003,10
"ws229",2003-11-01,0.8455,2003,11
"ws229",2003-11-17,0.8217,2003,11
"ws229",2003-12-03,0.8014,2003,12
"ws229",2003-12-19,0.7696,2003,12
"ws229",2004-01-01,0.8068,2004,1
"ws229",2004-01-17,0.7616,2004,1
"ws229",2004-02-02,0.7566,2004,2
"ws229",2004-02-18,0.6901,2004,2
"ws229",2004-03-05,0.682,2004,3
"ws229",2004-03-21,0.6706,2004,3
"ws229",2004-04-06,0.7595,2004,4
"ws229",2004-04-22,0.8026,2004,4
"ws229",2004-05-08,0.7912,2004,5
"ws229",2004-05-24,0.4302,2004,5
"ws229",2004-06-09,0.8554,2004,6
"ws229",2004-06-25,0.8185,2004,6
"ws229",2004-07-11,0.8443,2004,7
"ws229",2004-07-27,0.0829,2004,7
"ws229",2004-08-12,0.6724,2004,8
"ws229",2004-08-28,0.6998,2004,8
"ws229",2004-09-13,0.0779,2004,9
"ws229",2004-09-29,0.8592,2004,9
"ws229",2004-10-15,0.5981,2004,10
"ws229",2004-10-31,0.851,2004,10
"ws229",2004-11-16,0.8335,2004,11
"ws229",2004-12-02,0.8233,2004,12
"ws229",2004-12-18,0.8078,2004,12
"ws229",2005-01-01,0.8036,2005,1
"ws229",2005-01-17,0.7715,2005,1
"ws229",2005-02-02,0.7038,2005,2
"ws229",2005-02-18,0.7131,2005,2
"ws229",2005-03-06,0.7022,2005,3
"ws229",2005-03-22,0.6915,2005,3
"ws229",2005-04-07,0.7357,2005,4
"ws229",2005-04-23,0.6861,2005,4
"ws229",2005-05-09,0.7409,2005,5
"ws229",2005-05-25,0.7111,2005,5
"ws229",2005-06-10,0.7171,2005,6
"ws229",2005-06-26,0.19,2005,6
"ws229",2005-07-12,0.83,2005,7
"ws229",2005-07-28,0.8306,2005,7
"ws229",2005-08-13,0.3145,2005,8
"ws229",2005-08-29,0.6666,2005,8
"ws229",2005-09-14,0.8681,2005,9
"ws229",2005-09-30,0.2489,2005,9
"ws229",2005-10-16,0.8514,2005,10
"ws229",2005-11-01,0.8357,2005,11
"ws229",2005-11-17,0.8102,2005,11
"ws229",2005-12-03,0.8043,2005,12
"ws229",2005-12-19,0.7732,2005,12
"ws229",2006-01-01,0.7682,2006,1
"ws229",2006-01-17,0.6763,2006,1
"ws229",2006-02-02,0.7029,2006,2
"ws229",2006-02-18,0.6575,2006,2
"ws229",2006-03-06,0.6442,2006,3
"ws229",2006-03-22,0.6214,2006,3
"ws229",2006-04-07,0.7161,2006,4
"ws229",2006-04-23,0.6703,2006,4
"ws229",2006-05-09,0.7765,2006,5
"ws229",2006-05-25,0.5072,2006,5
"ws229",2006-06-10,0.8028,2006,6
"ws229",2006-06-26,0.8069,2006,6
"ws229",2006-07-12,0.247,2006,7
"ws229",2006-07-28,0.4539,2006,7
"ws229",2006-08-13,0.855,2006,8
"ws229",2006-08-29,0.253,2006,8
"ws229",2006-09-14,0.4875,2006,9
"ws229",2006-09-30,0.1581,2006,9
"ws229",2006-10-16,0.8558,2006,10
"ws229",2006-11-01,0.8307,2006,11
"ws229",2006-11-17,0.8039,2006,11
"ws229",2006-12-03,0.8114,2006,12
"ws229",2006-12-19,0.7654,2006,12
"ws229",2007-01-01,0.7793,2007,1
"ws229",2007-01-17,0.7628,2007,1
"ws229",2007-02-02,0.7656,2007,2
"ws229",2007-02-18,0.7108,2007,2
"ws229",2007-03-06,0.6901,2007,3
"ws229",2007-03-22,0.7559,2007,3
"ws229",2007-04-07,0.7691,2007,4
"ws229",2007-04-23,0.7679,2007,4
"ws229",2007-05-09,0.7829,2007,5
"ws229",2007-05-25,0.799,2007,5
"ws229",2007-06-10,0.4136,2007,6
"ws229",2007-06-26,0.8183,2007,6
"ws229",2007-07-12,0.8675,2007,7
"ws229",2007-07-28,0.8499,2007,7
"ws229",2007-08-13,0.8859,2007,8
"ws229",2007-08-29,0.8711,2007,8
"ws229",2007-09-14,0.2972,2007,9
"ws229",2007-09-30,0.0997,2007,9
"ws229",2007-10-16,0.846,2007,10
"ws229",2007-11-01,0.8233,2007,11
"ws229",2007-11-17,0.7854,2007,11
"ws229",2007-12-03,0.814,2007,12
"ws229",2007-12-19,0.784,2007,12
"ws229",2008-01-01,0.7344,2008,1
"ws229",2008-01-17,0.7206,2008,1
"ws229",2008-02-02,0.7485,2008,2
"ws229",2008-02-18,0.6792,2008,2
"ws229",2008-03-05,0.7406,2008,3
"ws229",2008-03-21,0.6673,2008,3
"ws229",2008-04-06,0.6581,2008,4
"ws229",2008-04-22,0.6938,2008,4
"ws229",2008-05-08,0.761,2008,5
"ws229",2008-05-24,0.7638,2008,5
"ws229",2008-06-09,0.014,2008,6
"ws229",2008-06-25,0.4383,2008,6
"ws229",2008-07-11,0.7969,2008,7
"ws229",2008-07-27,0.3082,2008,7
"ws229",2008-08-12,0.0759,2008,8
"ws229",2008-08-28,0.2072,2008,8
"ws229",2008-09-13,0.8768,2008,9
"ws229",2008-09-29,0.8368,2008,9
"ws229",2008-10-15,0.8443,2008,10
"ws229",2008-10-31,0.7977,2008,10
"ws229",2008-11-16,0.7953,2008,11
"ws229",2008-12-02,0.7485,2008,12
"ws229",2008-12-18,0.7401,2008,12
"ws229",2009-01-01,0.7201,2009,1
"ws229",2009-01-17,0.7242,2009,1
"ws229",2009-02-02,0.7193,2009,2
"ws229",2009-02-18,0.6732,2009,2
"ws229",2009-03-06,0.6786,2009,3
"ws229",2009-03-22,0.7247,2009,3
"ws229",2009-04-07,0.7204,2009,4
"ws229",2009-04-23,0.7333,2009,4
"ws229",2009-05-09,0.6846,2009,5
"ws229",2009-05-25,0.7183,2009,5
"ws229",2009-06-10,0.7134,2009,6
"ws229",2009-06-26,0.5044,2009,6
"ws229",2009-07-12,0.8524,2009,7
"ws229",2009-07-28,0.8393,2009,7
"ws229",2009-08-13,0.8188,2009,8
"ws229",2009-08-29,0.8588,2009,8
"ws229",2009-09-14,0.769,2009,9
"ws229",2009-09-30,0.7387,2009,9
"ws229",2009-10-16,0.8102,2009,10
"ws229",2009-11-01,0.8324,2009,11
"ws229",2009-11-17,0.7394,2009,11
"ws229",2009-12-03,0.8118,2009,12
"ws229",2009-12-19,0.8362,2009,12
"ws229",2010-01-01,0.158,2010,1
"ws229",2010-01-17,0.8164,2010,1
"ws229",2010-02-02,0.7839,2010,2
"ws229",2010-02-18,0.7746,2010,2
"ws229",2010-03-06,0.7184,2010,3
"ws229",2010-03-22,0.721,2010,3
"ws229",2010-04-07,0.7832,2010,4
"ws229",2010-04-23,0.8046,2010,4
"ws229",2010-05-09,0.7886,2010,5
"ws229",2010-05-25,0.8163,2010,5
"ws229",2010-06-10,0.8292,2010,6
"ws229",2010-06-26,0.4867,2010,6
"ws229",2010-07-12,0.1919,2010,7
"ws229",2010-07-28,0.3161,2010,7
"ws229",2010-08-13,0.4006,2010,8
"ws229",2010-08-29,0.1198,2010,8
"ws229",2010-09-14,0.842,2010,9
"ws229",2010-09-30,0.8484,2010,9
"ws229",2010-10-16,0.8104,2010,10
"ws229",2010-11-01,0.8251,2010,11
"ws229",2010-11-17,0.7819,2010,11
"ws229",2010-12-03,0.7736,2010,12
"ws229",2010-12-19,0.7601,2010,12
"ws229",2011-01-01,0.7483,2011,1
"ws229",2011-01-17,0.7165,2011,1
"ws229",2011-02-02,0.7123,2011,2
"ws229",2011-02-18,0.6755,2011,2
"ws229",2011-03-06,0.6758,2011,3
"ws229",2011-03-22,0.7073,2011,3
"ws229",2011-04-07,0.7269,2011,4
"ws229",2011-04-23,0.718,2011,4
"ws229",2011-05-09,0.6537,2011,5
"ws229",2011-05-25,0.7421,2011,5
"ws229",2011-06-10,0.711,2011,6
"ws229",2011-06-26,0.1399,2011,6
"ws229",2011-07-12,0.394,2011,7
"ws229",2011-07-28,0.8524,2011,7
"ws229",2011-08-13,0.2277,2011,8
"ws229",2011-08-29,0.8413,2011,8
